key,title,year,origins,cy_score,read_level,threat,flag_L2,l3_file,judgment,reason
10.1007/s10898-018-0727-x,MiKM: multi-step inertial Krasnosel’skiǐ–Mann algorithm and its applications,2018,fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/j.compositesa.2011.01.003,Microcracking of composites reinforced by stitched multiaxials subjected to cyclical hygrothermal loadings,2011,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.12942/lrr-2013-2,Minimal Length Scale Scenarios for Quantum Gravity,2013,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1109/tac.2023.3274690,Monotone One-Port Circuits,2023,fwd:PAT21;fwd:RHY22,0,title+abstract,1,False,,override,circuits; monotone operators
10.1007/s10107-018-1303-3,Monotone operator theory in convex optimization,2018,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.33612/diss.166885555,Multi-agent network games with applications in smart electric mobility,2021,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.neuroimage.2007.09.048,Multiple sparse priors for the M/EEG inverse problem,2007,kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1214/09-aos729,Nearly unbiased variable selection under minimax concave penalty,2010,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2202.10822,Neighbors,2022,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1101/cshperspect.a018309,Neurofilaments and Neurofilament Proteins in Health and Disease,2017,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1103/revmodphys.94.015004,Noisy intermediate-scale quantum algorithms,2022,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2204.01877,Non-Euclidean Monotone Operator Theory with Applications to Recurrent Neural Networks,2022,kw:openalex:CY1,0,title,1,False,,rule,keyword rule on title (broad field)
10.1017/cbo9780511535123,Nonequilibrium Quantum Field Theory,2008,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-3-030-91654-1_2,Notation and Mathematical Foundations,2021,fwd:CY15;fwd:HRY20,0,title+abstract,1,False,,override,book chapter (Dong et al.); background; paywalled
10.1016/j.ppnp.2008.05.001,Nuclear magic numbers: New features far from stability,2008,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1017/s0962492912000037,Numerical-asymptotic boundary integral methods in high-frequency acoustic scattering,2012,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.24840/2184-4933_2018-0034_0010,ORIGAMI TESSELATIONS,2018,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s12532-020-00179-2,OSQP: an operator splitting solver for quadratic programs,2020,kw:openalex:CY2,0,title,1,False,,rule,keyword rule on title (broad field)
10.48550/arxiv.2302.09504,On Douglas-Rachford splitting that generally fails to be a proximal mapping: A degenerate proximal point analysis,2023,kw:openalex:CY1,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/978-3-7643-8969-7_9,On Local and Global Regularity of Fourier Integral Operators,2008,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1090/s0273-0979-1989-15750-9,"On a theory of computation and complexity over the real numbers: 𝑁𝑃- completeness, recursive functions and universal machines",1989,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jde.2013.07.029,On completeness of root functions of Sturm–Liouville problems with discontinuous boundary operators,2013,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1073/pnas.1907377117,On instabilities of deep learning in image reconstruction and the potential costs of AI,2020,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-3-030-25939-6_15,On the Acceleration of Forward-Backward Splitting via an Inexact Newton Method,2019,kw:openalex:CY1;kw:openalex:CY4,0,title+abstract,1,False,,rule,keyword rule on title (broad field)
10.1007/s11590-020-01635-7,On the convergence of algorithms with Tikhonov regularization terms,2020,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s10107-018-1321-1,On the equivalence of the primal-dual hybrid gradient method and Douglas–Rachford splitting,2018,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1080/02331934.2020.1767101,On the optimal relaxation parameters of Krasnosel'ski–Mann iteration,2020,fwd:CY15;fwd:OY02,0,title,1,False,,override,KM relaxation; single operator
10.1007/jhep05(2021)033,On the stress tensor light-ray operator algebra,2021,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
oa:https://openalex.org/W3165799890,OpReg-Boost: Learning to Accelerate Online Algorithms with Operator Regression,2021,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1186/1758-2946-3-33,Open Babel: An open chemical toolbox,2011,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/s00158-019-02211-z,"OpenMDAO: an open-source framework for multidisciplinary design, analysis, and optimization",2019,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
oa:https://openalex.org/W2589883535,Operator Theory for Analysis of Convex Optimization Methods in Machine Learning,2014,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2505.22363,Operator-Splitting Methods for Neuromorphic Circuit Simulation,2025,kw:openalex:CY1,0,title,1,False,,rule,keyword rule on title (broad field)
oa:https://openalex.org/W2903572344,Opérateurs monotones aléatoires et application à l'optimisation stochastique,2018,kw:openalex:CY1,0,title,1,False,,rule,keyword rule on title (broad field)
10.1101/gr.1224503,OrthoMCL: Identification of Ortholog Groups for Eukaryotic Genomes,2003,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jfa.2006.11.005,Oscillatory integral operators with homogeneous polynomial phases in several variables,2007,kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jmaa.2016.11.018,Over relaxed hybrid proximal extragradient algorithm and its application to several operator splitting methods,2016,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.21203/rs.3.rs-10685329/v1,Over-Relaxed Projected-Forward Iterations for Cocoercive Variational Inequalities: Active-Face Spectral Tuning,2026,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1088/1361-6420/adb8c6,PALADIN: a novel plug-and-play 3D CS-MRI reconstruction method,2025,fwd:CY15;fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.24840/2184-4933_2018-0034_0002,PARAMETRIC MODELLING OF CLASS II MECHANISMS APPLIED IN MOVABLE STRUCTURES,2018,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.33084/anterior.v23i2.5954,PEMAHAMAN KONSEP GEOMETRI DASAR MAHASISWA PENDIDIKAN MATEMATIKA,2024,fwd:RHY22,0,title,0,False,,rule,keyword rule on title (off-topic)
10.24840/2184-4933_2018-0034_0007,PRODUCING DESIGN OBJECTS FROM REGULAR POLYHEDRA: A PRACTICAL APPROACH,2018,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2204.02311,PaLM: Scaling Language Modeling with Pathways,2022,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1111/j.1365-246x.2006.02946.x,Parallel 3-D simulation of seismic wave propagation in heterogeneous anisotropic media: a grid method approach,2006,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
oa:https://openalex.org/W1535320506,Path planning in changeable environments,2004,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1038/nrn2402,Petilla terminology: nomenclature of features of GABAergic interneurons of the cerebral cortex,2008,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1016/s0004-3702(98)00023-x,Planning and acting in partially observable stochastic domains,1998,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1109/msp.2014.2377273,Playing with Duality: An overview of recent primal?dual approaches for solving large-scale optimization problems,2015,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1088/0034-4885/71/1/016501,Polarity of oxide surfaces and nanostructures,2007,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.advwatres.2012.03.003,Pore-scale imaging and modelling,2012,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/bf02953774,Positive scalar curvature and the Dirac operator on complete riemannian manifolds,1983,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1137/15m1018253,Preconditioning of a Generalized Forward-Backward Splitting and Application to Optimization on Graphs,2015,fwd:CY15;fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/j.apnum.2020.06.005,Primal-dual fixed point algorithm based on adapted metric method for solving convex minimization problem with application,2020,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/j.nonrwa.2023.104021,Projected solutions of generalized quasivariational problems in Banach spaces,2023,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.23919/ecc.2018.8550342,Projected-gradient algorithms for Generalized Equilibrium seeking in Aggregative Games arepreconditioned Forward-Backward methods,2018,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.25675/3.021826,Protein interface prediction using graph convolutional networks,2017,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1109/tcns.2017.2754358,Proximal Dynamics in Multiagent Network Games,2017,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/978-3-030-86664-8_4,Proximal Gradient Methods for Machine Learning and Imaging,2021,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1137/20m1379344,"Proximal Splitting Algorithms for Convex Optimization: A Tour of Recent Advances, with New Twists",2023,fwd:OY02;kw:openalex:CY1,0,title+abstract,1,False,,rule,keyword rule on title (broad field)
10.48550/arxiv.1912.01703,"PyTorch: An Imperative Style, High-Performance Deep Learning Library",2019,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.32614/r.manuals,R: A Language and Environment for Statistical Computing,2000,kw:openalex:CY2;kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1090/s0894-0347-07-00581-4,Rankin-Selberg without unfolding and bounds for spherical Fourier coefficients of Maass forms,2007,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1186/gb-2012-13-12-r122,Ray Meta: scalable de novo metagenome assembly and profiling,2012,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jnucmat.2012.08.018,Recent progress in research on tungsten materials for nuclear fusion applications in Europe,2012,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2205.12454,"Recipe for a General, Powerful, Scalable Graph Transformer",2022,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.physrep.2006.11.001,Recurrence plots for the analysis of complex systems,2007,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2104.05942,Recurrent Equilibrium Networks: Flexible Dynamic Models with Guaranteed Stability and Robustness,2021,kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/s11831-008-9019-9,Reduced Basis Approximation and a Posteriori Error Estimation for Affinely Parametrized Elliptic Coercive Partial Differential Equations,2008,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1039/d1ra03785d,Reducing the resistance for the use of electrochemical impedance spectroscopy analysis in materials chemistry,2021,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jmaa.2008.03.028,Regularized and inertial algorithms for common fixed points of nonlinear operators,2008,kw:openalex:CY4,0,title,1,False,,rule,keyword rule on title (broad field)
10.1006/jsco.2002.0562,"Relax, but Don’t be Too Lazy",2002,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1017/cbo9780511622656,"Renormalization An Introduction to Renormalization, the Renormalization Group and the Operator-Product Expansion",1984,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/jhep04(2014)159,Renormalization group evolution of the Standard Model dimension six operators III: gauge coupling dependence and phenomenology,2014,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1093/sysbio/syw021,RevBayes: Bayesian Phylogenetic Inference Using Graphical Models and an Interactive Model-Specification Language,2016,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.pmatsci.2019.100590,Revisiting fundamental welding concepts to improve additive manufacturing: From theory to practice,2019,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.1307.1875,Riemannian Submanifolds: A Survey,2013,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.1601.00698,SMART: The Stochastic Monotone Aggregated Root-Finding Algorithm,2016,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1038/s43588-021-00112-0,Scalable Optical Learning Operator,2020,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.ejcon.2024.101050,Scaled graphs for reset control system analysis,2024,fwd:HRY20;fwd:RHY22,0,title+abstract,1,False,,override,SRG approximation for reset controllers
10.1090/mcom/3303,Scaling algorithms for unbalanced optimal transport problems,2017,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1111/j.1365-2486.2008.01557.x,Scaling environmental change through the community‐level: a trait‐based response‐and‐effect framework for plants,2008,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1038/nature21350,Scaling single-cell genomics from phenomenology to mechanism,2017,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1145/502807.502809,Searching in high-dimensional spaces,2001,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1137/15m1012657,Second Order Forward-Backward Dynamical Systems For Monotone Inclusion Problems,2016,fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1137/24m1656530,Short Communication: FISTA Iterates Converge Linearly for Denoiser-Driven Regularization,2025,fwd:RHY22,0,title,0,False,,override,application
10.1038/nbt.3935,"Shotgun metagenomics, from sampling to analysis",2017,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1587/essfr.5.68,"Signal Processing, Optimization, Inverse Problems",2011,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1017/s0033583500003644,Single-particle electron cryo-microscopy: towards atomic resolution,2000,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2111.04177,Solution to a Monotone Inclusion Problem using the Relaxed\n Peaceman-Rachford Splitting Method: Convergence and its Rates,2021,kw:openalex:CY4,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/b978-0-12-396502-8.00023-1,Sparsity-Aware Learning and Compressed Sensing: An Overview,2014,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1609/aaai.v32i1.12328,Spatial Temporal Graph Convolutional Networks for Skeleton-Based Action Recognition,2018,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.12942/lrr-2009-1,Spectral Methods for Numerical Relativity,2009,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s00440-005-0486-8,Stability of the Absolutely Continuous Spectrum of Random Schrödinger Operators on Tree Graphs,2005,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1145/344588.344618,Static scheduling algorithms for allocating directed task graphs to multiprocessors,1999,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
oa:W2963692017,Stochastic Approximations and Perturbations in Forward-Backward Splitting for Monotone Operators,2016,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1109/eusipco.2016.7760561,Stochastic forward-backward and primal-dual approximation algorithms with application to online image restoration,2016,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1371/journal.pbio.0040309,Stochastic mRNA Synthesis in Mammalian Cells,2006,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1137/22m1511199,Strong Convergence for the Alternating Halpern–Mann Iteration in CAT(0) Spaces,2023,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1142/s0217751x0502519x,TACHYON DYNAMICS IN OPEN STRING THEORY,2005,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jtos.2017.05.002,TFOS DEWS II pain and sensation report,2017,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1137/16m1073741,THE VARIABLE METRIC FORWARD-BACKWARD SPLITTING ALGORITHM UNDER MILD DIFFERENTIABILITY ASSUMPTIONS,2017,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1002/wcms.1494,TeraChem : A graphical processing unit ‐accelerated electronic structure package for large‐scale ab initio molecular dynamics,2020,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1609/aaai.v35i2.16253,Text-Guided Graph Neural Networks for Referring 3D Instance Segmentation,2021,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1038/s41380-021-01249-0,The Amyloid-β Pathway in Alzheimer’s Disease,2021,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.5194/amt-6-2989-2013,The Collection 6 MODIS aerosol products over land and ocean,2013,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1088/0034-4885/61/3/002,The GW method,1998,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1086/300337,The NRAO VLA Sky Survey,1998,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.2307/3684627,The Political Unconscious: Narrative as a Socially Symbolic Act,1983,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.2307/1941447,The Problem of Pattern and Scale in Ecology: The Robert H. MacArthur Award Lecture,1992,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2109.01629,The Singular Angle of Nonlinear Systems,2021,fwd:PAT21,0,title+abstract,2,False,,override,angle notion for systems; small angle theorem (angles add in loops); H-dev technique only
10.1088/1538-3873/aaecbe,"The Zwicky Transient Facility: System Overview, Performance, and First Results",2018,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1098/rsif.2009.0495,The complex network of global cargo ship movements,2010,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1088/0034-4885/58/11/003,The flux-line lattice in superconductors,1995,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1162/netn_a_00018,The graphical brain: Belief propagation and active inference,2017,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/jhep05(2018)183,The soft mode in the Sachdev-Ye-Kitaev model and its gravity dual,2018,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1214/07-aos520,The sparsity and bias of the Lasso selection in high-dimensional linear regression,2008,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jfa.2022.109554,The theorem of iterates for elliptic and non-elliptic operators,2022,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.sigpro.2022.108900,Theoretical and numerical comparison of first order algorithms for cocoercive equations and smooth convex optimization,2022,fwd:CY15;kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1103/physrevx.11.011020,Theory of Trotter Error with Commutator Scaling,2021,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1215/kjm/1250520659,Theory of pseudo-differential operators of ultradifferentiable class,1987,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.23919/ecc51009.2020.9143683,Time-varying constrained proximal type dynamics in multi-agent network games,2020,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/j.cirp.2018.05.009,Tolerancing: Managing uncertainty from conceptual design to final product,2018,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1109/tsp.2018.2847648,Toward Dual-functional Radar-Communication Systems: Optimal Waveform Design,2018,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1787/880242325663,Trends and Determinants of Fertility Rates,2005,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-3-031-23161-2_301189,Trolling,2024,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1093/bib/bbab159,Utilizing graph machine learning within drug discovery and development,2021,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2106.06818,Variable metric backward-forward dynamical systems for monotone inclusion problems,2021,fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/s10107-021-01758-4,Variance reduction for root-finding problems,2022,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.17169/refubium-13006,Visual shape similarity and retrieval of figurative images,2011,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.34238/tnu-jst.5084,WEAK AND STRONG CONVERGENCE THEOREMS OF ALGORITHMIC SCHEMES FOR THE MULTIPLE-SETS SPLIT FEASIBILITY PROBLEM,2021,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/j.acha.2010.04.005,Wavelets on graphs via spectral graph theory,2010,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1038/s43586-021-00015-4,X-ray computed tomography,2021,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.cpc.2017.09.015,pySecDec: A toolbox for the numerical evaluation of multi-scale integrals,2017,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.4213/faa3859,Об усредненных отображениях в $\operatorname{CAT}(0)$-пространствах,2022,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
oa:https://openalex.org/W34993526,明石欽司著『ウェストファリア条約--その実像と神話』,2010,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2510.06583,A Cascade of Systems and the Product of Their θ-Symmetric Scaled Relative Graphs,2025,s2cites:PAT21;s2cites:RHY22,2,title+abstract,2,True,L3_CY_yang2026.md,override,"N-fold products of theta-symmetric SRGs; sufficient nonsingularity criteria; annular-sector products (phases add, gains multiply) [S2-only record, POST_HOC]"
10.48550/arxiv.2507.08411,A Dissipativity Framework for Constructing Scaled Graphs,2025,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,override,"constructing SGs (title) [S2-only record, POST_HOC]"
arxiv:2106.10439,A Geometric Structure of Acceleration and Its Role in Making Gradients Small Fast,2021,s2cites:HRY20;s2cites:RHY22,0,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2409.13608,A Krasnoselskii-Mann Proximity Algorithm for Markowitz Portfolios with Adaptive Expected Return Level,2024,s2cites:CY15,0,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
algorithm1nonstationaryforwarddouglasrachfordsplitting,Algorithm 1 : Non-stationary Forward – Douglas – Rachford splitting,2017,s2cites:OY02,0,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.48550/arxiv.2603.09382,Amplitude Dependent Bode Diagrams via Scaled Relative Graphs,2026,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
arxiv:2507.16513,Analysis of Non-Square Nonlinear MIMO Systems using Scaled Relative Graphs,2025,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
aprimeronmonotoneoperatormethods,A Primer on Monotone Operator Methods,2015,s2cites:CY15,0,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.1016/j.cam.2021.113589,A strongly convergent Krasnosel'skiǐ-Mann-type algorithm for finding a common fixed point of a countably infinite family of nonexpansive operators in Hilbert spaces,2019,s2cites:OY02,1,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
arxiv:2512.03023,Asymptotic Analysis of an Abstract Stochastic Scheme for Solving Monotone Inclusions,2025,s2cites:CY15,0,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
asynchronousdistributedpowercontrolofhybridacdcmicrogrids,Asynchronous Distributed Power Control of Hybrid AC / DC Microgrids,2019,s2cites:CY15,0,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.1016/j.ejcon.2026.101574,Computable Characterisations of Scaled Relative Graphs of Closed Operators,2025,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,override,"L2 grep: SRG of single closed linear operators [S2-only record, POST_HOC]"
10.1109/lcsys.2026.3700680,Computing Scaled Relative Graphs of Discrete-Time LTI Systems From Data,2026,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.48550/arxiv.2511.17297,Computing the Hard Scaled Relative Graph of LTI Systems,2025,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.48550/arxiv.2410.14592,Contractivity and linear convergence in bilinear saddle-point problems: An operator-theoretic approach,2024,s2cites:RHY22,1,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
arxiv:2210.13831,Convergence of Proximal Point and Extragradient-Based Methods Beyond Monotonicity: the Case of Negative Comonotonicity,2022,s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
convergenceratesoffirstorderoperatorsplittingmethodstauxdeconvergencedesmthodesdupremierordredclatementdoprateurs,Convergence Rates of First-Order Operator Splitting Methods. (Taux de convergence des méthodes du premier ordre d'éclatement d'opérateurs),2016,s2cites:CY15,0,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
distributedcontrolofhybridacdcmicrogridsfromsynchronoustoasynchronousalgorithms,Distributed Control of Hybrid AC/DC Microgrids: from Synchronous to Asynchronous Algorithms,2018,s2cites:CY15,0,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.1109/cdc57313.2025.11312798,Exploiting Structure in MIMO Scaled Graph Analysis,2025,s2cites:PAT21;s2cites:RHY22,1,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
arxiv:2511.19637,Extending Douglas-Rachford Splitting for Convex Optimization,2025,s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
arxiv:2110.04261,Extragradient Method: O(1/K) Last-Iterate Convergence for Monotone Variational Inequalities and Connections With Cocoercivity,2021,s2cites:RHY22,0,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.48550/arxiv.2512.20791,Extragradient methods with complexity guarantees for hierarchical variational inequalities,2025,s2cites:OY02,1,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
